student_id,exercise_id,category,order,score,pass_status,grade,sex,mean_perception,time_spent,total_attempts,cumulative_passes,pass_rate
344,M3S207,Multiplication,20,4,Pass,3,Boy,1.0,8.94946737947805,1,14,0.7
344,M3S502,Geometry,21,0,Fail,3,Boy,1.0,40.971287806658964,1,14,0.6666666666666666
344,M3S302,Missing_Numbers,22,2,Pass,3,Boy,1.0,23.75133437446894,1,15,0.6818181818181818
344,M3S102,Logical_Reasoning,23,0,Fail,3,Boy,1.0,27.386070800200947,1,15,0.6521739130434783
344,M3S208,Division,24,3,Pass,3,Boy,1.0,44.95729574963717,1,16,0.6666666666666666
344,M3S602,Coding,25,0,Fail,3,Boy,1.0,6.690081030073096,1,16,0.64
345,M3S201a,Multiplication,1,1,Pass,3,Gir,3.4,17.05459155550586,1,1,1.0
345,M3S201b,Multiplication,2,1,Pass,3,Gir,3.4,58.543270042982186,1,2,1.0
345,M3S201c,Multiplication,3,1,Pass,3,Gir,3.4,9.587595535159142,1,3,1.0
345,M3S201d,Multiplication,4,1,Pass,3,Gir,3.4,42.241263549694786,1,4,1.0
345,M3S201e,Multiplication,5,1,Pass,3,Gir,3.4,30.840324222682597,1,5,1.0
345,M3S201f,Multiplication,6,1,Pass,3,Gir,3.4,58.67789437092286,1,6,1.0
345,M3S201g,Multiplication,7,1,Pass,3,Gir,3.4,36.249871902672,1,7,1.0
345,M3S201h,Multiplication,8,1,Pass,3,Gir,3.4,25.04823883442508,1,8,1.0
345,M3S201i,Multiplication,9,0,Fail,3,Gir,3.4,52.08111883639757,1,8,0.8888888888888888
345,M3S201j,Multiplication,10,0,Fail,3,Gir,3.4,37.51455812955887,1,8,0.8
345,M3S202,Subtraction,11,3,Pass,3,Gir,3.4,31.736063970222123,1,9,0.8181818181818182
345,M3S203,Division,12,3,Pass,3,Gir,3.4,41.32217733743517,1,10,0.8333333333333334
345,M3S501,Geometry,13,5,Pass,3,Gir,3.4,36.412659266518446,1,11,0.8461538461538461
345,M3S601,Data_Analysis,14,3,Pass,3,Gir,3.4,20.388418243737625,1,12,0.8571428571428571
345,M3S301,Missing_Numbers,15,3,Pass,3,Gir,3.4,45.965606183166166,1,13,0.8666666666666667
345,M3S204,Addition,16,3,Pass,3,Gir,3.4,47.50861591673328,1,14,0.875
345,M3S205,Subtraction,17,3,Pass,3,Gir,3.4,59.80515169890681,1,15,0.8823529411764706
345,M3S101,Word_Problems,18,0,Fail,3,Gir,3.4,9.494350813349072,1,15,0.8333333333333334
345,M3S206,Subtraction,19,3,Pass,3,Gir,3.4,24.0203650769589,1,16,0.8421052631578947
345,M3S207,Multiplication,20,4,Pass,3,Gir,3.4,45.36743080704694,1,17,0.85
345,M3S502,Geometry,21,3,Pass,3,Gir,3.4,52.40176236109744,1,18,0.8571428571428571
345,M3S302,Missing_Numbers,22,2,Pass,3,Gir,3.4,7.300317082729273,1,19,0.8636363636363636
345,M3S102,Logical_Reasoning,23,1,Pass,3,Gir,3.4,19.65875213122621,1,20,0.8695652173913043
345,M3S208,Division,24,3,Pass,3,Gir,3.4,49.74750684227778,1,21,0.875
345,M3S602,Coding,25,0,Fail,3,Gir,3.4,53.15376341685331,1,21,0.84
346,M3S201a,Multiplication,1,1,Pass,3,Boy,3.0,59.13178832404141,1,1,1.0
346,M3S201b,Multiplication,2,0,Fail,3,Boy,3.0,6.452543473929954,1,1,0.5
346,M3S201c,Multiplication,3,1,Pass,3,Boy,3.0,13.953130072096277,1,2,0.6666666666666666
346,M3S201d,Multiplication,4,0,Fail,3,Boy,3.0,52.12514282927173,1,2,0.5
346,M3S201e,Multiplication,5,1,Pass,3,Boy,3.0,26.863873503516373,1,3,0.6
346,M3S201f,Multiplication,6,1,Pass,3,Boy,3.0,5.198500542586487,1,4,0.6666666666666666
346,M3S201g,Multiplication,7,1,Pass,3,Boy,3.0,26.105087266863684,1,5,0.7142857142857143
346,M3S201h,Multiplication,8,0,Fail,3,Boy,3.0,57.311080794856515,1,5,0.625
346,M3S201i,Multiplication,9,1,Pass,3,Boy,3.0,20.330870966106666,1,6,0.6666666666666666
346,M3S201j,Multiplication,10,0,Fail,3,Boy,3.0,6.200445653907723,1,6,0.6
346,M3S202,Subtraction,11,3,Pass,3,Boy,3.0,36.62354676608669,1,7,0.6363636363636364
346,M3S203,Division,12,3,Pass,3,Boy,3.0,33.50711083908638,1,8,0.6666666666666666
346,M3S501,Geometry,13,5,Pass,3,Boy,3.0,41.22974778094859,1,9,0.6923076923076923
346,M3S601,Data_Analysis,14,3,Pass,3,Boy,3.0,49.22614037626292,1,10,0.7142857142857143
346,M3S301,Missing_Numbers,15,3,Pass,3,Boy,3.0,42.52458518358049,1,11,0.7333333333333333
346,M3S204,Addition,16,4,Pass,3,Boy,3.0,8.969043147214943,1,12,0.75
346,M3S205,Subtraction,17,4,Pass,3,Boy,3.0,8.908780807111384,1,13,0.7647058823529411
346,M3S101,Word_Problems,18,2,Pass,3,Boy,3.0,33.91423208543152,1,14,0.7777777777777778
346,M3S206,Subtraction,19,3,Pass,3,Boy,3.0,26.39076879429938,1,15,0.7894736842105263
346,M3S207,Multiplication,20,3,Pass,3,Boy,3.0,21.30722153513922,1,16,0.8
346,M3S502,Geometry,21,3,Pass,3,Boy,3.0,24.20181053032174,1,17,0.8095238095238095
346,M3S302,Missing_Numbers,22,2,Pass,3,Boy,3.0,28.758582997468928,1,18,0.8181818181818182
346,M3S102,Logical_Reasoning,23,1,Pass,3,Boy,3.0,44.319663022200544,1,19,0.8260869565217391
346,M3S208,Division,24,1,Pass,3,Boy,3.0,44.46388630111495,1,20,0.8333333333333334
346,M3S602,Coding,25,1,Pass,3,Boy,3.0,59.99587174900933,1,21,0.84
347,M3S201a,Multiplication,1,1,Pass,3,Gir,2.33,14.899107220801628,1,1,1.0
347,M3S201b,Multiplication,2,1,Pass,3,Gir,2.33,30.577148023146467,1,2,1.0
347,M3S201c,Multiplication,3,1,Pass,3,Gir,2.33,29.890738415055097,1,3,1.0
347,M3S201d,Multiplication,4,1,Pass,3,Gir,2.33,55.906221989478695,1,4,1.0
347,M3S201e,Multiplication,5,1,Pass,3,Gir,2.33,27.458742130686947,1,5,1.0
347,M3S201f,Multiplication,6,1,Pass,3,Gir,2.33,47.65828986316584,1,6,1.0
347,M3S201g,Multiplication,7,1,Pass,3,Gir,2.33,52.18821240222829,1,7,1.0
347,M3S201h,Multiplication,8,0,Fail,3,Gir,2.33,15.821776594373107,1,7,0.875
347,M3S201i,Multiplication,9,1,Pass,3,Gir,2.33,16.707862343128017,1,8,0.8888888888888888
347,M3S201j,Multiplication,10,1,Pass,3,Gir,2.33,11.554335282225377,1,9,0.9
347,M3S202,Subtraction,11,1,Pass,3,Gir,2.33,47.0139656879314,1,10,0.9090909090909091
347,M3S203,Division,12,1,Pass,3,Gir,2.33,39.61017333046964,1,11,0.9166666666666666
347,M3S501,Geometry,13,4,Pass,3,Gir,2.33,33.429051604929356,1,12,0.9230769230769231
347,M3S601,Data_Analysis,14,1,Pass,3,Gir,2.33,28.071064029307607,1,13,0.9285714285714286
347,M3S301,Missing_Numbers,15,3,Pass,3,Gir,2.33,24.446681665850534,1,14,0.9333333333333333
347,M3S204,Addition,16,4,Pass,3,Gir,2.33,42.962619558674184,1,15,0.9375
347,M3S205,Subtraction,17,3,Pass,3,Gir,2.33,51.55546434584761,1,16,0.9411764705882353
347,M3S101,Word_Problems,18,2,Pass,3,Gir,2.33,9.600573277986673,1,17,0.9444444444444444
347,M3S206,Subtraction,19,2,Pass,3,Gir,2.33,25.458304894885927,1,18,0.9473684210526315
347,M3S207,Multiplication,20,4,Pass,3,Gir,2.33,26.253491179662507,1,19,0.95
347,M3S502,Geometry,21,3,Pass,3,Gir,2.33,24.49315111017865,1,20,0.9523809523809523
347,M3S302,Missing_Numbers,22,2,Pass,3,Gir,2.33,31.324655613665403,1,21,0.9545454545454546
347,M3S102,Logical_Reasoning,23,0,Fail,3,Gir,2.33,52.344552387097856,1,21,0.9130434782608695
347,M3S208,Division,24,2,Pass,3,Gir,2.33,47.60152561354718,1,22,0.9166666666666666
347,M3S602,Coding,25,0,Fail,3,Gir,2.33,27.207908532223776,1,22,0.88
348,M3S201a,Multiplication,1,1,Pass,3,Boy,3.4,36.78289333774462,1,1,1.0
348,M3S201b,Multiplication,2,1,Pass,3,Boy,3.4,47.65763505974352,1,2,1.0
348,M3S201c,Multiplication,3,1,Pass,3,Boy,3.4,25.834521801552995,1,3,1.0
348,M3S201d,Multiplication,4,1,Pass,3,Boy,3.4,58.509787626387805,1,4,1.0
348,M3S201e,Multiplication,5,1,Pass,3,Boy,3.4,33.701952296337836,1,5,1.0
348,M3S201f,Multiplication,6,1,Pass,3,Boy,3.4,18.819708973252432,1,6,1.0
348,M3S201g,Multiplication,7,1,Pass,3,Boy,3.4,29.025938801447232,1,7,1.0
348,M3S201h,Multiplication,8,1,Pass,3,Boy,3.4,57.140245947006925,1,8,1.0
348,M3S201i,Multiplication,9,1,Pass,3,Boy,3.4,6.335575227584554,1,9,1.0
348,M3S201j,Multiplication,10,1,Pass,3,Boy,3.4,9.903121249589367,1,10,1.0
348,M3S202,Subtraction,11,2,Pass,3,Boy,3.4,41.711148811373256,1,11,1.0
348,M3S203,Division,12,1,Pass,3,Boy,3.4,55.909514723853356,1,12,1.0
348,M3S501,Geometry,13,3,Pass,3,Boy,3.4,8.054555265614374,1,13,1.0
348,M3S601,Data_Analysis,14,3,Pass,3,Boy,3.4,22.101072199783793,1,14,1.0
348,M3S301,Missing_Numbers,15,3,Pass,3,Boy,3.4,15.222361204377442,1,15,1.0
348,M3S204,Addition,16,4,Pass,3,Boy,3.4,16.479411199020277,1,16,1.0
348,M3S205,Subtraction,17,3,Pass,3,Boy,3.4,27.03125559821923,1,17,1.0
348,M3S101,Word_Problems,18,2,Pass,3,Boy,3.4,41.37871812108897,1,18,1.0
348,M3S206,Subtraction,19,3,Pass,3,Boy,3.4,53.54972565919709,1,19,1.0
348,M3S207,Multiplication,20,4,Pass,3,Boy,3.4,45.43088690249202,1,20,1.0
348,M3S502,Geometry,21,0,Fail,3,Boy,3.4,43.18859803736096,1,20,0.9523809523809523
348,M3S302,Missing_Numbers,22,0,Fail,3,Boy,3.4,54.24099304904488,1,20,0.9090909090909091
348,M3S102,Logical_Reasoning,23,1,Pass,3,Boy,3.4,23.20388544526929,1,21,0.9130434782608695
348,M3S208,Division,24,3,Pass,3,Boy,3.4,9.229564150535788,1,22,0.9166666666666666
348,M3S602,Coding,25,1,Pass,3,Boy,3.4,20.913361789121282,1,23,0.92
349,M3S201a,Multiplication,1,1,Pass,3,Gir,3.8,52.375682746925904,1,1,1.0
349,M3S201b,Multiplication,2,0,Fail,3,Gir,3.8,16.021553823425585,1,1,0.5
349,M3S201c,Multiplication,3,1,Pass,3,Gir,3.8,10.071966481484754,1,2,0.6666666666666666
349,M3S201d,Multiplication,4,1,Pass,3,Gir,3.8,22.60684172170848,1,3,0.75
349,M3S201e,Multiplication,5,1,Pass,3,Gir,3.8,33.45171778193669,1,4,0.8
349,M3S201f,Multiplication,6,1,Pass,3,Gir,3.8,33.34494167460268,1,5,0.8333333333333334
349,M3S201g,Multiplication,7,1,Pass,3,Gir,3.8,34.552578528393354,1,6,0.8571428571428571
349,M3S201h,Multiplication,8,1,Pass,3,Gir,3.8,25.1703844552166,1,7,0.875
349,M3S201i,Multiplication,9,1,Pass,3,Gir,3.8,11.407647985388484,1,8,0.8888888888888888
349,M3S201j,Multiplication,10,1,Pass,3,Gir,3.8,10.042120119027201,1,9,0.9
349,M3S202,Subtraction,11,1,Pass,3,Gir,3.8,57.06311484078505,1,10,0.9090909090909091
349,M3S203,Division,12,3,Pass,3,Gir,3.8,33.48823022204351,1,11,0.9166666666666666
349,M3S501,Geometry,13,4,Pass,3,Gir,3.8,9.194199752009649,1,12,0.9230769230769231
349,M3S601,Data_Analysis,14,0,Fail,3,Gir,3.8,43.717903263425775,1,12,0.8571428571428571
349,M3S301,Missing_Numbers,15,3,Pass,3,Gir,3.8,44.718721518223276,1,13,0.8666666666666667
349,M3S204,Addition,16,4,Pass,3,Gir,3.8,37.12692347135875,1,14,0.875
349,M3S205,Subtraction,17,4,Pass,3,Gir,3.8,37.547588255301925,1,15,0.8823529411764706
349,M3S101,Word_Problems,18,1,Pass,3,Gir,3.8,40.5081090935417,1,16,0.8888888888888888
349,M3S206,Subtraction,19,3,Pass,3,Gir,3.8,24.715932778466225,1,17,0.8947368421052632
349,M3S207,Multiplication,20,4,Pass,3,Gir,3.8,8.643261802596651,1,18,0.9
349,M3S502,Geometry,21,1,Pass,3,Gir,3.8,43.826834534127585,1,19,0.9047619047619048
349,M3S302,Missing_Numbers,22,1,Pass,3,Gir,3.8,11.665846709438478,1,20,0.9090909090909091
349,M3S102,Logical_Reasoning,23,1,Pass,3,Gir,3.8,18.41695214220873,1,21,0.9130434782608695
349,M3S208,Division,24,2,Pass,3,Gir,3.8,35.29233346331885,1,22,0.9166666666666666
349,M3S602,Coding,25,1,Pass,3,Gir,3.8,34.862386396871955,1,23,0.92
350,M3S201a,Multiplication,1,1,Pass,3,Boy,1.8,58.87231013922645,1,1,1.0
350,M3S201b,Multiplication,2,1,Pass,3,Boy,1.8,10.233388162000539,1,2,1.0
350,M3S201c,Multiplication,3,1,Pass,3,Boy,1.8,40.9357339447073,1,3,1.0
350,M3S201d,Multiplication,4,1,Pass,3,Boy,1.8,23.599762447913918,1,4,1.0
350,M3S201e,Multiplication,5,1,Pass,3,Boy,1.8,48.27281173560743,1,5,1.0
350,M3S201f,Multiplication,6,1,Pass,3,Boy,1.8,39.97757306252426,1,6,1.0
350,M3S201g,Multiplication,7,1,Pass,3,Boy,1.8,19.981271186659868,1,7,1.0
350,M3S201h,Multiplication,8,0,Fail,3,Boy,1.8,12.136563412837347,1,7,0.875
350,M3S201i,Multiplication,9,0,Fail,3,Boy,1.8,27.294418001936677,1,7,0.7777777777777778
350,M3S201j,Multiplication,10,0,Fail,3,Boy,1.8,42.9138347721725,1,7,0.7
350,M3S202,Subtraction,11,3,Pass,3,Boy,1.8,55.68334961384341,1,8,0.7272727272727273
350,M3S203,Division,12,3,Pass,3,Boy,1.8,19.41674606557691,1,9,0.75
350,M3S501,Geometry,13,4,Pass,3,Boy,1.8,8.496328331321152,1,10,0.7692307692307693
350,M3S601,Data_Analysis,14,3,Pass,3,Boy,1.8,44.961550319844186,1,11,0.7857142857142857
350,M3S301,Missing_Numbers,15,3,Pass,3,Boy,1.8,51.12923641886689,1,12,0.8
350,M3S204,Addition,16,4,Pass,3,Boy,1.8,31.294212785336338,1,13,0.8125
350,M3S205,Subtraction,17,4,Pass,3,Boy,1.8,22.498422316203637,1,14,0.8235294117647058
350,M3S101,Word_Problems,18,1,Pass,3,Boy,1.8,39.662349351335784,1,15,0.8333333333333334
350,M3S206,Subtraction,19,3,Pass,3,Boy,1.8,5.206032887306991,1,16,0.8421052631578947
350,M3S207,Multiplication,20,4,Pass,3,Boy,1.8,49.24495855476535,1,17,0.85
350,M3S502,Geometry,21,2,Pass,3,Boy,1.8,50.299143047508416,1,18,0.8571428571428571
350,M3S302,Missing_Numbers,22,2,Pass,3,Boy,1.8,44.53416614255298,1,19,0.8636363636363636
350,M3S102,Logical_Reasoning,23,2,Pass,3,Boy,1.8,7.861840805590209,1,20,0.8695652173913043
350,M3S208,Division,24,3,Pass,3,Boy,1.8,49.82479526911991,1,21,0.875
350,M3S602,Coding,25,0,Fail,3,Boy,1.8,48.98898221214446,1,21,0.84
351,M3S201a,Multiplication,1,1,Pass,3,,3.8,25.53248149987172,1,1,1.0
351,M3S201b,Multiplication,2,1,Pass,3,,3.8,40.50988689483266,1,2,1.0
351,M3S201c,Multiplication,3,1,Pass,3,,3.8,58.22738087548191,1,3,1.0
351,M3S201d,Multiplication,4,1,Pass,3,,3.8,43.0986857631637,1,4,1.0
351,M3S201e,Multiplication,5,1,Pass,3,,3.8,27.540509709851737,1,5,1.0
351,M3S201f,Multiplication,6,1,Pass,3,,3.8,13.177154853050034,1,6,1.0
351,M3S201g,Multiplication,7,1,Pass,3,,3.8,58.28080586313725,1,7,1.0
351,M3S201h,Multiplication,8,1,Pass,3,,3.8,6.530309407335952,1,8,1.0
351,M3S201i,Multiplication,9,1,Pass,3,,3.8,37.30538141747186,1,9,1.0
351,M3S201j,Multiplication,10,1,Pass,3,,3.8,7.307837354926404,1,10,1.0
351,M3S202,Subtraction,11,2,Pass,3,,3.8,48.53640421884851,1,11,1.0
351,M3S203,Division,12,3,Pass,3,,3.8,21.87189275045452,1,12,1.0
351,M3S501,Geometry,13,3,Pass,3,,3.8,13.782161882145921,1,13,1.0
351,M3S601,Data_Analysis,14,1,Pass,3,,3.8,6.54059926220975,1,14,1.0
351,M3S301,Missing_Numbers,15,3,Pass,3,,3.8,57.87602327717498,1,15,1.0
351,M3S204,Addition,16,4,Pass,3,,3.8,7.619803848889999,1,16,1.0
351,M3S205,Subtraction,17,3,Pass,3,,3.8,43.15058965464323,1,17,1.0
351,M3S101,Word_Problems,18,2,Pass,3,,3.8,27.686559538655338,1,18,1.0
351,M3S206,Subtraction,19,3,Pass,3,,3.8,22.081440639335625,1,19,1.0
351,M3S207,Multiplication,20,4,Pass,3,,3.8,27.89814420119389,1,20,1.0
351,M3S502,Geometry,21,2,Pass,3,,3.8,43.443608725598544,1,21,1.0
351,M3S302,Missing_Numbers,22,1,Pass,3,,3.8,14.900003199557426,1,22,1.0
351,M3S102,Logical_Reasoning,23,0,Fail,3,,3.8,33.07461398971813,1,22,0.9565217391304348
351,M3S208,Division,24,3,Pass,3,,3.8,18.586599286338128,1,23,0.9583333333333334
351,M3S602,Coding,25,0,Fail,3,,3.8,25.55363238448554,1,23,0.92
352,M3S201a,Multiplication,1,0,Fail,3,Gir,4.0,34.27444792454311,1,0,0.0
352,M3S201b,Multiplication,2,1,Pass,3,Gir,4.0,50.03852478774245,1,1,0.5
352,M3S201c,Multiplication,3,1,Pass,3,Gir,4.0,38.235770296559735,1,2,0.6666666666666666
352,M3S201d,Multiplication,4,0,Fail,3,Gir,4.0,38.53172859073335,1,2,0.5
352,M3S201e,Multiplication,5,1,Pass,3,Gir,4.0,6.968959342507484,1,3,0.6
352,M3S201f,Multiplication,6,0,Fail,3,Gir,4.0,25.1426210349058,1,3,0.5
352,M3S201g,Multiplication,7,0,Fail,3,Gir,4.0,41.304646015998216,1,3,0.42857142857142855
352,M3S201h,Multiplication,8,0,Fail,3,Gir,4.0,26.874804138257957,1,3,0.375
352,M3S201i,Multiplication,9,1,Pass,3,Gir,4.0,7.235399919993829,1,4,0.4444444444444444
352,M3S201j,Multiplication,10,0,Fail,3,Gir,4.0,32.45307215351283,1,4,0.4
352,M3S202,Subtraction,11,2,Pass,3,Gir,4.0,41.26083916548105,1,5,0.45454545454545453
352,M3S203,Division,12,3,Pass,3,Gir,4.0,57.44189984999074,1,6,0.5
352,M3S501,Geometry,13,4,Pass,3,Gir,4.0,28.22444857092803,1,7,0.5384615384615384
352,M3S601,Data_Analysis,14,1,Pass,3,Gir,4.0,10.393451195830618,1,8,0.5714285714285714
352,M3S301,Missing_Numbers,15,3,Pass,3,Gir,4.0,42.53570354324086,1,9,0.6
352,M3S204,Addition,16,2,Pass,3,Gir,4.0,17.026866111992224,1,10,0.625
352,M3S205,Subtraction,17,4,Pass,3,Gir,4.0,40.90507754659385,1,11,0.6470588235294118
352,M3S101,Word_Problems,18,2,Pass,3,Gir,4.0,54.685169698255294,1,12,0.6666666666666666
352,M3S206,Subtraction,19,3,Pass,3,Gir,4.0,15.647591381079891,1,13,0.6842105263157895
352,M3S207,Multiplication,20,4,Pass,3,Gir,4.0,52.38232283514966,1,14,0.7
352,M3S502,Geometry,21,0,Fail,3,Gir,4.0,25.29289394864524,1,14,0.6666666666666666
352,M3S302,Missing_Numbers,22,2,Pass,3,Gir,4.0,30.46907300334719,1,15,0.6818181818181818
352,M3S102,Logical_Reasoning,23,2,Pass,3,Gir,4.0,55.279662607283484,1,16,0.6956521739130435
352,M3S208,Division,24,3,Pass,3,Gir,4.0,29.82329992971936,1,17,0.7083333333333334
352,M3S602,Coding,25,1,Pass,3,Gir,4.0,26.10135648031232,1,18,0.72
353,M3S201a,Multiplication,1,1,Pass,3,Boy,2.4,22.354088913690628,1,1,1.0
353,M3S201b,Multiplication,2,1,Pass,3,Boy,2.4,6.991620778968146,1,2,1.0
353,M3S201c,Multiplication,3,1,Pass,3,Boy,2.4,44.20376112961787,1,3,1.0
353,M3S201d,Multiplication,4,0,Fail,3,Boy,2.4,30.529588093982085,1,3,0.75
353,M3S201e,Multiplication,5,0,Fail,3,Boy,2.4,40.776963512255,1,3,0.6
353,M3S201f,Multiplication,6,1,Pass,3,Boy,2.4,38.63240387914269,1,4,0.6666666666666666
353,M3S201g,Multiplication,7,1,Pass,3,Boy,2.4,38.79267085434361,1,5,0.7142857142857143
353,M3S201h,Multiplication,8,1,Pass,3,Boy,2.4,32.24166446405934,1,6,0.75
353,M3S201i,Multiplication,9,1,Pass,3,Boy,2.4,40.72854160551563,1,7,0.7777777777777778
353,M3S201j,Multiplication,10,0,Fail,3,Boy,2.4,21.250070485185084,1,7,0.7
353,M3S202,Subtraction,11,2,Pass,3,Boy,2.4,44.61868436834887,1,8,0.7272727272727273
353,M3S203,Division,12,2,Pass,3,Boy,2.4,46.1906920793774,1,9,0.75
353,M3S501,Geometry,13,3,Pass,3,Boy,2.4,9.656439559441122,1,10,0.7692307692307693
353,M3S601,Data_Analysis,14,3,Pass,3,Boy,2.4,16.814621043119168,1,11,0.7857142857142857
353,M3S301,Missing_Numbers,15,3,Pass,3,Boy,2.4,59.56976870651871,1,12,0.8
353,M3S204,Addition,16,4,Pass,3,Boy,2.4,33.45564143115806,1,13,0.8125
353,M3S205,Subtraction,17,2,Pass,3,Boy,2.4,17.662654229224394,1,14,0.8235294117647058
353,M3S101,Word_Problems,18,0,Fail,3,Boy,2.4,26.62335326468804,1,14,0.7777777777777778
353,M3S206,Subtraction,19,2,Pass,3,Boy,2.4,9.326132016327229,1,15,0.7894736842105263
353,M3S207,Multiplication,20,4,Pass,3,Boy,2.4,27.210669412855953,1,16,0.8
353,M3S502,Geometry,21,0,Fail,3,Boy,2.4,59.306348103310825,1,16,0.7619047619047619
353,M3S302,Missing_Numbers,22,2,Pass,3,Boy,2.4,40.9937365876254,1,17,0.7727272727272727
353,M3S102,Logical_Reasoning,23,0,Fail,3,Boy,2.4,43.64979483649251,1,17,0.7391304347826086
353,M3S208,Division,24,2,Pass,3,Boy,2.4,42.312665735720714,1,18,0.75
353,M3S602,Coding,25,0,Fail,3,Boy,2.4,32.01824188186168,1,18,0.72
354,M3S201a,Multiplication,1,1,Pass,3,Boy,2.2,15.144583732579914,1,1,1.0
354,M3S201b,Multiplication,2,0,Fail,3,Boy,2.2,42.23522097867466,1,1,0.5
354,M3S201c,Multiplication,3,1,Pass,3,Boy,2.2,24.705660258807605,1,2,0.6666666666666666
354,M3S201d,Multiplication,4,1,Pass,3,Boy,2.2,31.834013505834005,1,3,0.75
354,M3S201e,Multiplication,5,0,Fail,3,Boy,2.2,18.834212618703077,1,3,0.6
354,M3S201f,Multiplication,6,0,Fail,3,Boy,2.2,55.73784439066893,1,3,0.5
354,M3S201g,Multiplication,7,0,Fail,3,Boy,2.2,38.49290200004883,1,3,0.42857142857142855
354,M3S201h,Multiplication,8,0,Fail,3,Boy,2.2,38.39756483881133,1,3,0.375
354,M3S201i,Multiplication,9,1,Pass,3,Boy,2.2,31.217429176000586,1,4,0.4444444444444444
354,M3S201j,Multiplication,10,0,Fail,3,Boy,2.2,25.621047473051743,1,4,0.4
354,M3S202,Subtraction,11,3,Pass,3,Boy,2.2,45.43488300711055,1,5,0.45454545454545453
354,M3S203,Division,12,3,Pass,3,Boy,2.2,14.017531145861344,1,6,0.5
354,M3S501,Geometry,13,4,Pass,3,Boy,2.2,52.34523706817268,1,7,0.5384615384615384
354,M3S601,Data_Analysis,14,3,Pass,3,Boy,2.2,35.12363122437318,1,8,0.5714285714285714
354,M3S301,Missing_Numbers,15,3,Pass,3,Boy,2.2,22.55485744735427,1,9,0.6
354,M3S204,Addition,16,4,Pass,3,Boy,2.2,45.14368110181031,1,10,0.625
354,M3S205,Subtraction,17,3,Pass,3,Boy,2.2,35.98568885601358,1,11,0.6470588235294118
354,M3S101,Word_Problems,18,2,Pass,3,Boy,2.2,41.407036186754155,1,12,0.6666666666666666
354,M3S206,Subtraction,19,3,Pass,3,Boy,2.2,43.57902623244957,1,13,0.6842105263157895
354,M3S207,Multiplication,20,4,Pass,3,Boy,2.2,9.507215184109786,1,14,0.7
354,M3S502,Geometry,21,3,Pass,3,Boy,2.2,33.22812378568754,1,15,0.7142857142857143
354,M3S302,Missing_Numbers,22,2,Pass,3,Boy,2.2,8.286968075099086,1,16,0.7272727272727273
354,M3S102,Logical_Reasoning,23,3,Pass,3,Boy,2.2,40.73191778206887,1,17,0.7391304347826086
354,M3S208,Division,24,3,Pass,3,Boy,2.2,48.47659966081522,1,18,0.75
354,M3S602,Coding,25,0,Fail,3,Boy,2.2,53.91671218558138,1,18,0.72
355,M3S201a,Multiplication,1,1,Pass,3,Gir,2.4,5.384819007905335,1,1,1.0
355,M3S201b,Multiplication,2,1,Pass,3,Gir,2.4,8.572135782887328,1,2,1.0
355,M3S201c,Multiplication,3,1,Pass,3,Gir,2.4,36.671685427411894,1,3,1.0
355,M3S201d,Multiplication,4,1,Pass,3,Gir,2.4,55.84315575604533,1,4,1.0
355,M3S201e,Multiplication,5,1,Pass,3,Gir,2.4,22.791435554387906,1,5,1.0
355,M3S201f,Multiplication,6,1,Pass,3,Gir,2.4,25.244178367730257,1,6,1.0
355,M3S201g,Multiplication,7,0,Fail,3,Gir,2.4,44.0300551849696,1,6,0.8571428571428571
355,M3S201h,Multiplication,8,0,Fail,3,Gir,2.4,55.34333301292387,1,6,0.75
355,M3S201i,Multiplication,9,0,Fail,3,Gir,2.4,33.12939511970903,1,6,0.6666666666666666
355,M3S201j,Multiplication,10,0,Fail,3,Gir,2.4,14.418039510542256,1,6,0.6
355,M3S202,Subtraction,11,3,Pass,3,Gir,2.4,11.264742338143078,1,7,0.6363636363636364
355,M3S203,Division,12,2,Pass,3,Gir,2.4,46.127416771335945,1,8,0.6666666666666666
355,M3S501,Geometry,13,4,Pass,3,Gir,2.4,55.755938339025725,1,9,0.6923076923076923
355,M3S601,Data_Analysis,14,3,Pass,3,Gir,2.4,46.66547945191218,1,10,0.7142857142857143
355,M3S301,Missing_Numbers,15,3,Pass,3,Gir,2.4,29.223208495847867,1,11,0.7333333333333333
355,M3S204,Addition,16,4,Pass,3,Gir,2.4,48.700463485752856,1,12,0.75
355,M3S205,Subtraction,17,4,Pass,3,Gir,2.4,53.748428016366475,1,13,0.7647058823529411
355,M3S101,Word_Problems,18,2,Pass,3,Gir,2.4,30.613017261501675,1,14,0.7777777777777778
355,M3S206,Subtraction,19,3,Pass,3,Gir,2.4,13.650090373111402,1,15,0.7894736842105263
355,M3S207,Multiplication,20,4,Pass,3,Gir,2.4,10.519433004411383,1,16,0.8
355,M3S502,Geometry,21,3,Pass,3,Gir,2.4,13.069180722850163,1,17,0.8095238095238095
355,M3S302,Missing_Numbers,22,2,Pass,3,Gir,2.4,39.00058237958594,1,18,0.8181818181818182
355,M3S102,Logical_Reasoning,23,2,Pass,3,Gir,2.4,17.435328943750925,1,19,0.8260869565217391
355,M3S208,Division,24,0,Fail,3,Gir,2.4,52.08360482472279,1,19,0.7916666666666666
355,M3S602,Coding,25,0,Fail,3,Gir,2.4,51.85466164699241,1,19,0.76
