student_id,exercise_id,category,order,score,max,normalized_score,reward,flag_score_exceeds_max,grade,sex,mean_perception,ver_oplm,ver_da,digiarvi_version,school_lang,home_lang,strong_lang,friend_lang,home_school_lang_match,missing_all,missing_beginning30,missing_last50,pSUM,SUM_Rally,SUM,STD_TOTAL_theta_25,T10_TOTAL_theta_25
3,M3S102,Logical_Reasoning,23,1,4,0.25,0.25,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S208,Division,24,3,3,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S602,Coding,25,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
4,M3S201a,Multiplication,1,1,1,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201b,Multiplication,2,0,1,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201c,Multiplication,3,0,1,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201d,Multiplication,4,0,1,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201e,Multiplication,5,0,1,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201f,Multiplication,6,1,1,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201g,Multiplication,7,0,1,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201h,Multiplication,8,0,1,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201i,Multiplication,9,0,1,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S201j,Multiplication,10,0,1,0.0,0.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S202,Subtraction,11,3,3,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S203,Division,12,2,3,0.6666666666666666,0.6666666666666666,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S501,Geometry,13,5,5,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S601,Data_Analysis,14,3,3,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S301,Missing_Numbers,15,3,3,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S204,Addition,16,3,4,0.75,0.75,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
4,M3S205,Subtraction,17,4,4,1.0,1.0,0,3,Boy,2.6,1,3lk_FI_V1,1,Finnish,Finni,Other,Finnish,0.0,0.0,0.0,0.0,66.66666666666666,2.0,38,-2.498,250.2
